id,pref_code,pref,occurred_at,species,species_label,category,category_raw,count,municipality,place,lat,lon,note,source_id,source_page,license,attribution
ishikawa-bear-ckan:215,17,石川県,2022-06-15T15:00:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,錦町地内,36.5412238,136.6845103,クマ1頭（1.0ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:428,17,石川県,2022-06-15T15:00:00+09:00,bear,クマ,sighting,目撃,,金沢市,錦町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
ishikawa-bear-ckan:216,17,石川県,2022-06-15T15:45:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,加賀市,山中温泉我谷町地内,36.21165,136.3558,山中温泉我谷町地内でクマ1頭を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
akita-kumadas:6054,05,秋田県,2022-06-15T16:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大仙市,日本、〒019-2401 秋田県大仙市協和船岡一ノ渡４８,39.63716727,140.3148397,県道上。東側の森林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
sapporo-higuma:732,01,北海道,2022-06-16T04:30:00+09:00,higuma,ヒグマ,trace,足跡を確認,,札幌市,南区豊滝270番付近,42.943583,141.218194,足跡を確認,sapporo-higuma,https://ckan.pf-sapporo.jp/dataset/sapporo_bear_appearance,CC-BY-4.0,札幌市
akita-kumadas:6056,05,秋田県,2022-06-16T07:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,鹿角市,日本、〒018-5201 秋田県鹿角市花輪上野馬場３,40.1873522,140.7925196,南方向の森林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6057,05,秋田県,2022-06-16T07:26:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,男鹿市,日本、〒010-0663 秋田県男鹿市男鹿中滝川五輪野 道路,39.92637177,139.8362029,国道101号線上,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6045,05,秋田県,2022-06-16T10:20:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、秋田県由利本荘市小菅野字小坂下３６,39.28854,140.12011,蟹沢から小菅野方面へ車で走行中、東側の旧道から道路を渡るクマを目撃。熊は西側の林に入っていった。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6058,05,秋田県,2022-06-16T10:50:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒018-0855 秋田県由利本荘市松本提ノ口４７-１,39.45198,140.15457,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6059,05,秋田県,2022-06-16T12:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大仙市,日本、〒019-2111 秋田県大仙市土川 県道10号,39.55296256,140.4905097,県道上を南に向かって横断した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6060,05,秋田県,2022-06-16T15:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-0822 秋田県秋田市添川東台沢,39.7684249,140.134571,県道上。東側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6061,05,秋田県,2022-06-16T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒017-0005 秋田県大館市花岡町アセ石,40.31397818,140.5498571,県道上を横断し、東側の森林方向へ移動した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6062,05,秋田県,2022-06-16T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大仙市,日本、〒019-2443 秋田県大仙市協和中淀川 秋田自動車道,39.58111592,140.2905057,高速道路上り線上,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6063,05,秋田県,2022-06-16T18:35:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,仙北市,日本、〒014-0335 秋田県仙北市角館町細越町６,39.60405289,140.5641057,国道341号線上を横断し、北側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6064,05,秋田県,2022-06-17T07:20:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,にかほ市,日本、〒018-0311 秋田県にかほ市金浦山の田 日本海東北自動車道,39.25552993,139.9304156,高速道路上り線上,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6065,05,秋田県,2022-06-17T08:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,にかほ市,日本、〒018-0311 秋田県にかほ市金浦長倉谷地,39.25769277,139.9316483,市道上。東方向へ移動した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6069,05,秋田県,2022-06-17T08:15:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,美郷町,日本、〒019-1511 秋田県仙北郡美郷町黒沢,39.48361451,140.6319495,町道上。東側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6070,05,秋田県,2022-06-17T09:05:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒017-0005 秋田県大館市花岡町前田１２３-１,40.32454,140.55163,道路を横切った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6066,05,秋田県,2022-06-17T10:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,井川町,日本、〒018-1525 秋田県南秋田郡井川町赤沢森沢 秋田中央広域農道,39.88978,140.12696,井川町赤沢町内の広域農道付近で子熊１頭が目撃された。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6067,05,秋田県,2022-06-17T10:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,にかほ市,日本、〒018-0311 秋田県にかほ市金浦唐蚊ノ森,39.25265,139.92704,国道７号線上を海側から山側へ横断する熊を目撃。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6068,05,秋田県,2022-06-17T10:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,井川町,日本、〒018-1525 秋田県南秋田郡井川町赤沢森沢 秋田中央広域農道,39.88978,140.12696,午後４時頃、井川町赤沢字横長根下地内で、子熊一頭が井川町井内町内方面の山に向かって行った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6071,05,秋田県,2022-06-17T13:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,にかほ市,日本、〒018-0311 秋田県にかほ市金浦笹森１０７,39.24714,139.92917,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6073,05,秋田県,2022-06-17T15:00:00,shika,ニホンジカ,sighting,目撃,1,由利本荘市,日本、〒015-0324 秋田県由利本荘市吉沢吉沢前田１３９-２,39.26786191,140.1157008,田んぼの畦道を走っていた。体毛は茶?灰色、大きさは1mくらい。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6072,05,秋田県,2022-06-17T15:30:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-0824 秋田県秋田市仁別吉ケ沢,39.80628633,140.2151028,山林,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:217,17,石川県,2022-06-17T16:20:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,白山市,河原山町地内,36.310848,136.643438,河原山町地内（手取キャニオンロード）でクマ１頭を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
akita-kumadas:6074,05,秋田県,2022-06-17T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒015-0352 秋田県由利本荘市西沢上堂ケ沢９２-２,39.28703,140.05901,市道を走行中に熊を目撃。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6075,05,秋田県,2022-06-17T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒015-0363 秋田県由利本荘市町村,39.31232,140.0531,市道を走行中にクマを目撃。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6076,05,秋田県,2022-06-17T18:15:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-1342 秋田県秋田市雄和神ケ村上開 県道9号,39.52317375,140.2264024,水田を通って北西側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6077,05,秋田県,2022-06-17T18:45:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-0136 秋田県秋田市上新城中鼻コシリ,39.7830672,140.110859,高速道路上を横断して北東の山林方向へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6078,05,秋田県,2022-06-17T19:20:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,にかほ市,日本、〒018-0311 秋田県にかほ市金浦古賀の田７１-１,39.2571956,139.9286721,県道上を北に向かって横断した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6079,05,秋田県,2022-06-17T19:55:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒015-0363 秋田県由利本荘市町村 道路,39.27695241,140.0566555,南に向かって立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:218,17,石川県,2022-06-18T06:40:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,小松市,木場町,36.358102,136.452366,８号バイバスより西側へ移動　警察、消防、市職員１名、捕獲隊1名　映像確認,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
akita-kumadas:6080,05,秋田県,2022-06-18T08:55:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,北秋田市,日本、〒018-4231 秋田県北秋田市上杉塚ノ岱 道路,40.1610323,140.3683828,市道上を横断し、南西方向の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6082,05,秋田県,2022-06-18T13:45:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-0824 秋田県秋田市仁別小水沢１０６,39.79280353,140.2209725,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:219,17,石川県,2022-06-18T15:30:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,上平町地内,36.6285283,136.7744403,クマ1頭（1.0ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:429,17,石川県,2022-06-18T15:30:00+09:00,bear,クマ,sighting,目撃,,金沢市,上平町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
akita-kumadas:6081,05,秋田県,2022-06-18T16:36:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,北秋田市,日本、〒018-4231 秋田県北秋田市上杉中山沢１２８,40.16442675,140.3686189,北側の森林方向へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:220,17,石川県,2022-06-18T16:55:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,白山市,市原地内,36.3200248,136.6482256,市原地内（旧：白山市吉野谷支所付近）でクマ１頭を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
ishikawa-bear-ckan:221,17,石川県,2022-06-18T18:55:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,東長江町地内,36.5682719,136.6872206,クマ1頭（0.8ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:430,17,石川県,2022-06-18T18:55:00+09:00,bear,クマ,sighting,目撃,,金沢市,東長江町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
akita-kumadas:6083,05,秋田県,2022-06-19T04:50:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,北秋田市,日本、〒018-4231 秋田県北秋田市上杉 中山沢１２８,40.16469927,140.3602789,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6103,05,秋田県,2022-06-19T06:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,湯沢市,日本、〒019-0111 秋田県湯沢市上院内大沢前１５６-２,39.07242451,140.4069709,山林,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6084,05,秋田県,2022-06-19T06:25:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒018-1305 秋田県由利本荘市岩城二古,39.5265,140.05964,市道を二古側から亀田側に散歩中、市道を横断する熊を目撃。南側の藪に立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6085,05,秋田県,2022-06-19T09:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,鹿角市,日本、〒018-5331 秋田県鹿角市十和田山根上ノ平１-７,40.28893288,140.7956265,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6086,05,秋田県,2022-06-19T12:30:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,能代市,日本、〒016-0151 秋田県能代市檜山,40.16909775,140.1146686,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6088,05,秋田県,2022-06-19T12:40:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒017-0005 秋田県大館市花岡町姥沢３４-１,40.32227954,140.5499824,森林のある南東に向かって県道上を横断した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6087,05,秋田県,2022-06-19T14:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,三種町,日本、〒018-2303 秋田県山本郡三種町森岳木戸沢 道路,40.08476,140.0941,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6089,05,秋田県,2022-06-19T17:40:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,北秋田市,日本、〒018-3451 秋田県北秋田市小森タモノ木７２-２,40.18835242,140.4082488,市道上。北側の林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:222,17,石川県,2022-06-19T18:00:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,小豆沢町地内,36.5215663,136.7488296,クマ1頭（1.0ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:431,17,石川県,2022-06-19T18:00:00+09:00,bear,クマ,sighting,目撃,,金沢市,小豆沢町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
ishikawa-bear-ckan:223,17,石川県,2022-06-20T05:30:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,能美市,岩本町,36.4409637,136.5689075,岩内工業団地西側の山林で、山林に入って行く成獣のクマ1頭を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
akita-kumadas:6091,05,秋田県,2022-06-20T07:25:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,能代市,日本、〒016-0146 秋田県能代市外堤９,40.20598559,140.1308314,南側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6090,05,秋田県,2022-06-20T07:50:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,鹿角市,日本、〒018-5201 秋田県鹿角市花輪西町,40.21690066,140.8050371,東側の森林へ向かって県道上を横断した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6096,05,秋田県,2022-06-20T09:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒018-5744 秋田県大館市比内町八木橋寺崎３４-１,40.22345422,140.5379933,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6095,05,秋田県,2022-06-20T09:40:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒018-1305 秋田県由利本荘市岩城二古向村４４-２,39.52867,140.05212,国道７号線を東（山側）から西（海側）に横断する熊を目撃。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6093,05,秋田県,2022-06-20T10:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,三種町,日本、〒018-2303 秋田県山本郡三種町森岳木戸沢１９９-１５３,40.07887,140.10398,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6094,05,秋田県,2022-06-20T10:00:00,shika,ニホンジカ,sighting,目撃,1,仙北市,日本、〒014-0344 秋田県仙北市角館町西長野中泊１２６-２,39.61134,140.50893,あぜ道を歩いていた,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6092,05,秋田県,2022-06-20T10:50:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,仙北市,日本、〒014-0303 秋田県仙北市角館町薗田久保,39.58186299,140.576797,玉川の河川敷に沿って北に向かって立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6108,05,秋田県,2022-06-20T13:50:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒018-1301 秋田県由利本荘市岩城内道川人山１３-２,39.54675,140.05905,市道道川中央線を岩城総合支所側から旧厚生年金センター側に走行中、市道を横断するクマを目撃。東側の藪に立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6098,05,秋田県,2022-06-20T14:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒018-3501 秋田県大館市岩瀬 道路,40.38049,140.47131,五色湖ロッジ近くの舗装された道路に出没,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6097,05,秋田県,2022-06-20T17:45:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,上小阿仁村,日本、〒018-4423 秋田県北秋田郡上小阿仁村仏社,40.06183733,140.3163552,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6099,05,秋田県,2022-06-20T18:15:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,北秋田市,日本、〒018-4301 秋田県北秋田市米内沢大沢岱 湯車,40.18687446,140.3618094,市道上,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6100,05,秋田県,2022-06-20T18:25:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-0059 秋田県秋田市桜台３丁目２２-８,39.70802181,140.1652482,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6101,05,秋田県,2022-06-20T18:36:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒017-0005 秋田県大館市花岡町前田１６２-３,40.32818621,140.5543225,北西に向かって県道上を横断し、河川敷に降りた。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6102,05,秋田県,2022-06-20T21:35:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,小坂町,日本、〒017-0203 秋田県鹿角郡小坂町上向,40.34755234,140.7743981,県道上。西へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6104,05,秋田県,2022-06-21T06:00:00,shika,ニホンジカ,sighting,目撃,2,秋田市,日本、〒010-0111 秋田県秋田市金足岩瀬大表 大表,39.84359946,140.0658135,河川敷を歩いているところを目撃。こちらに気づいたら昭和町方向に逃げていった。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
sapporo-higuma:733,01,北海道,2022-06-21T10:00:00+09:00,higuma,ヒグマ,sighting,フンを確認,,札幌市,南区豊滝市民の森(案内板5番と13番の間の地点),42.935472,141.238194,フンを確認,sapporo-higuma,https://ckan.pf-sapporo.jp/dataset/sapporo_bear_appearance,CC-BY-4.0,札幌市
akita-kumadas:6105,05,秋田県,2022-06-21T14:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,3,秋田市,日本、〒019-2632 秋田県秋田市河辺大張野道ノ下１１３-２,39.66598,140.26451,3頭で道路を走って横断した,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6107,05,秋田県,2022-06-21T14:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒015-0721 秋田県由利本荘市鳥海町上笹子大桂,39.07499,140.27226,造林作業中、山田林道から山林内に去っていく熊を目撃。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6106,05,秋田県,2022-06-21T15:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,2,仙北市,日本、〒014-0301 秋田県仙北市角館町広久内山田,39.60613614,140.6466499,林道上を横断し、用水路のある北側へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6110,05,秋田県,2022-06-21T17:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大館市,日本、〒017-0023 秋田県大館市東岩神沢,40.27788059,140.596332,岩神貯水池側から公園遊歩道を横断し北側の山林へ立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6109,05,秋田県,2022-06-21T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒019-2741 秋田県秋田市河辺岩見 県道308号,39.71481826,140.2976081,,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6111,05,秋田県,2022-06-21T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,由利本荘市,日本、〒018-1301 秋田県由利本荘市岩城内道川築防潟５１-４,39.54516,140.05922,市道鶴潟水沢線を、県道雄和岩城線から岩城総合支所側に走行中、市道を横断する熊を目撃。東側の山林に立ち去った。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6112,05,秋田県,2022-06-21T18:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,能代市,日本、〒016-0151 秋田県能代市檜山新田沢１０５-１１ 105番地11,40.17758401,140.074915,北側の山林へ向かって道路上を横断した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6113,05,秋田県,2022-06-21T18:55:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,三種町,日本、〒018-2303 秋田県山本郡三種町森岳横長根 羽州街道,40.09080191,140.0620979,南に向かって移動した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
akita-kumadas:6114,05,秋田県,2022-06-21T19:00:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,大仙市,日本、〒019-2443 秋田県大仙市協和中淀川日暮狐森３４-１,39.58934969,140.2878041,秋田道上り線上を西に横断しようとして引き返した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:224,17,石川県,2022-06-21T19:10:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,津幡町,篭月地内,36.68584,136.79587,町道付近でクマを目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
ishikawa-bear-ckan:225,17,石川県,2022-06-21T19:30:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,地代町地内,36.6235134,136.7422948,クマ1頭（0.5ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:432,17,石川県,2022-06-21T19:30:00+09:00,bear,クマ,sighting,目撃,,金沢市,地代町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
akita-kumadas:6115,05,秋田県,2022-06-21T21:20:00,tsukinowaguma,ツキノワグマ,sighting,目撃,2,秋田市,日本、〒019-2741 秋田県秋田市河辺岩見関口川原１６,39.71205963,140.3019564,県道上を横断し、南側の林に移動した。,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
ishikawa-bear-ckan:226,17,石川県,2022-06-21T21:45:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,能美市,徳山町,36.4350306,136.5456538,上徳山交差点付近で、いしかわ動物園側から北側の山側方面へ向かう体長１mほどのクマ1頭を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
sapporo-higuma:734,01,北海道,2022-06-22,higuma,ヒグマ,sighting,フン、枝折り、被毛を確認,,札幌市,南区豊滝590番付近,42.958453,141.235845,フン、枝折り、被毛を確認,sapporo-higuma,https://ckan.pf-sapporo.jp/dataset/sapporo_bear_appearance,CC-BY-4.0,札幌市
ishikawa-bear-ckan:227,17,石川県,2022-06-22T02:50:00+09:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,金沢市,田上町地内,36.5373835,136.7045714,クマ1頭（1.0ｍ程度）を目撃,ishikawa-bear-ckan,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/bear_incidents_data,CC-BY,石川県
kanazawa-bear:433,17,石川県,2022-06-22T02:50:00+09:00,bear,クマ,sighting,目撃,,金沢市,田上町,,,,kanazawa-bear,https://ckan.opendata.pref.ishikawa.lg.jp/dataset/172014_bear_sightings_and_signs,CC-BY,金沢市
akita-kumadas:6116,05,秋田県,2022-06-22T11:10:00,tsukinowaguma,ツキノワグマ,sighting,目撃,1,秋田市,日本、〒010-1211 秋田県秋田市雄和椿川駒坂台,39.6247999,140.2199244,山林,akita-kumadas,https://opendata.pref.akita.lg.jp/,CC-BY-4.0,秋田県
